,Age,Job,Credit amount,Duration,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Sex_male,Housing_own,Housing_rent,Savings_moderate,Savings_no_inf,Savings_quite rich,Savings_rich,Risk_bad,Check_moderate,Check_no_inf,Check_rich,Age_cat_Young,Age_cat_Adult,Age_cat_Senior
945,30,2,9.03097444300786,48,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
946,30,2,8.116417072794205,24,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
947,38,3,7.958227192322312,12,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
948,43,1,7.334981878871814,18,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False
949,31,2,8.19450550976564,24,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False
950,40,0,8.185907481482324,18,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
951,24,2,7.6708948313621175,36,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
952,28,2,8.321907968230423,24,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False
953,26,3,9.30328411761892,36,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
954,29,2,7.545918151209323,12,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
955,57,3,7.115582126184454,24,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
956,49,1,8.204124932574041,30,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False
957,37,1,7.050989447068045,9,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
958,45,1,8.295548516225763,28,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
959,30,2,8.029107054619736,24,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
960,30,2,7.461640392208575,6,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
961,47,2,7.763446388727362,21,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
962,29,2,8.176391596633795,15,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
963,35,2,7.781973234434385,24,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False
964,22,1,6.118097198041348,6,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
965,26,2,7.44716835960004,30,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
966,23,1,7.832014180505469,27,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False
967,54,3,8.1797604936999,15,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
968,29,2,8.8771028978649,42,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
969,40,1,8.278682162970906,11,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
970,22,2,7.322510433997394,15,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False
971,43,1,8.9082888855571,24,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
972,29,0,7.084226422097916,24,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
973,36,2,8.89521858376562,60,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
974,33,2,7.9483852851118995,30,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
975,57,1,7.1372784372603855,24,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
976,64,2,6.6240652277998935,6,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
977,42,2,7.794411205726601,18,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
978,47,1,7.839131648274333,24,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False
979,25,2,7.142036574706803,15,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False
980,49,2,9.034318927730707,30,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False
981,33,3,8.485496104672983,48,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
982,28,3,7.980365765111246,21,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
983,26,2,9.015419779605713,36,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
984,30,1,7.614805364711073,24,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
985,25,2,7.267525427828172,15,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
986,33,2,8.746557354543503,42,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False
987,64,2,7.25063551189868,13,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
988,29,3,8.791638037085997,24,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
989,48,1,7.463363045520021,24,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
990,37,1,8.178919332848396,12,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
991,34,1,7.358193752733032,15,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
992,23,1,7.568379267836522,18,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
993,30,3,8.28374674710613,36,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
994,50,2,7.779048644925556,12,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
995,31,1,7.459338895220296,12,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
996,40,3,8.257644958208228,30,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
997,38,2,6.6895992691789665,12,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
998,23,2,7.520234556474628,45,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
999,27,2,8.428580533059634,45,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False
